Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price2)",Chrome 103.0.5060.66,,,2022-07-06 11:14:53,2022-07-06 11:14:55,1.309s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.66,,,2022-07-06 11:14:55,2022-07-06 11:14:55,0.567s,PASSED
"subtotal = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Subtotal Values""), ""value"")",Chrome 103.0.5060.66,,,2022-07-06 11:14:55,2022-07-06 11:14:56,0.842s,PASSED
"comment(""actual subtotal = "" + subtotal)",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.024s,PASSED
quantity = Integer.parseInt(qty),Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
harga = Integer.parseInt(price),Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
harga2 = Integer.parseInt(price2),Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
expected_subtotal = quantity * harga + quantity * harga2,Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
expectedSubtotal = expected_subtotal,Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
"comment(""expected subtotal = "" + expectedSubtotal)",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.017s,PASSED
"verifyMatch(subtotal, expectedSubtotal, false)",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.024s,PASSED
"ppn = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/PPN Values""), ""value"")",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.420s,PASSED
"comment(""actual ppn = "" + ppn)",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
expected_ppn = expected_subtotal * 11 / 100,Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
expectedPpn = expected_ppn,Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
"comment(""expected ppn = "" + expectedPpn)",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.000s,PASSED
"verifyMatch(ppn, expectedPpn, false)",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:56,0.005s,PASSED
"JumlahTotal = getText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Jumlah Total Values"")).replace(""."", """")",Chrome 103.0.5060.66,,,2022-07-06 11:14:56,2022-07-06 11:14:57,0.368s,PASSED
jumlah = JumlahTotal.substring(15),Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.003s,PASSED
"comment(""actual jumlah total = "" + jumlah)",Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.001s,PASSED
expected_jumlah = expected_subtotal + expected_ppn,Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.000s,PASSED
expectedJumlah = expected_jumlah,Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.000s,PASSED
"comment(""expected jumlah total = "" + expectedJumlah)",Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.005s,PASSED
"verifyMatch(jumlah, expectedJumlah, false)",Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.002s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:57,0.466s,PASSED
closeBrowser(),Chrome 103.0.5060.66,,,2022-07-06 11:14:57,2022-07-06 11:14:58,0.711s,PASSED
,,,,,,,
Test Cases/SKT ERP/Release Sales Order/2 - Release Sales Order Box Partisi (1A),Chrome 103.0.5060.66,,,2022-07-06 11:14:58,2022-07-06 11:16:07,1m - 9.137s,PASSED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-07-06 11:14:58,2022-07-06 11:15:00,1.366s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.66,,,2022-07-06 11:15:00,2022-07-06 11:15:01,1.537s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.66,,,2022-07-06 11:15:01,2022-07-06 11:15:02,0.965s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.66,,,2022-07-06 11:15:02,2022-07-06 11:15:03,0.488s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-07-06 11:15:03,2022-07-06 11:15:03,0.134s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:03,2022-07-06 11:15:03,0.401s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:03,2022-07-06 11:15:05,2.050s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:05,2022-07-06 11:15:06,1.254s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:06,2022-07-06 11:15:25,18.962s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:25,2022-07-06 11:15:26,0.522s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.66,,,2022-07-06 11:15:26,2022-07-06 11:15:26,0.001s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.66,,,2022-07-06 11:15:26,2022-07-06 11:15:27,0.911s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:27,2022-07-06 11:15:27,0.586s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.66,,,2022-07-06 11:15:27,2022-07-06 11:15:31,3.435s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-07-06 11:15:31,2022-07-06 11:15:36,5.013s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Release""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:36,2022-07-06 11:15:36,0.465s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Ya for Release Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:36,2022-07-06 11:15:37,0.859s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""), 30)",Chrome 103.0.5060.66,,,2022-07-06 11:15:37,2022-07-06 11:15:40,2.759s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:40,2022-07-06 11:15:41,0.512s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button_Ya""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:41,2022-07-06 11:15:41,0.622s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-07-06 11:15:41,2022-07-06 11:15:46,5.007s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:46,2022-07-06 11:15:49,2.630s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order - Approval/Tab Release Sales Order - Approval""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:49,2022-07-06 11:15:50,0.977s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order - Approval/Approve""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:50,2022-07-06 11:15:51,0.959s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order - Approval/button Ya for Approve""))",Chrome 103.0.5060.66,,,2022-07-06 11:15:51,2022-07-06 11:15:51,0.658s,PASSED
delay(15),Chrome 103.0.5060.66,,,2022-07-06 11:15:51,2022-07-06 11:16:06,15.005s,PASSED
closeBrowser(),Chrome 103.0.5060.66,,,2022-07-06 11:16:06,2022-07-06 11:16:07,0.735s,PASSED
,,,,,,,
Test Cases/SKT ERP/Production/2 - 2A_ Verify Calculated Values in Work Order (box partisi1 partisi2),Chrome 103.0.5060.66,,,2022-07-06 11:16:07,2022-07-06 11:17:20,1m - 12.461s,FAILED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-07-06 11:16:08,2022-07-06 11:16:09,1.325s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.66,,,2022-07-06 11:16:09,2022-07-06 11:16:11,1.558s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.66,,,2022-07-06 11:16:11,2022-07-06 11:16:12,0.963s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.66,,,2022-07-06 11:16:12,2022-07-06 11:16:12,0.503s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-07-06 11:16:12,2022-07-06 11:16:12,0.142s,PASSED
driver = getWebDriver(),Chrome 103.0.5060.66,,,2022-07-06 11:16:12,2022-07-06 11:16:12,0.014s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:12,2022-07-06 11:16:13,0.403s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.66,,,2022-07-06 11:16:13,2022-07-06 11:16:13,0.002s,PASSED
qtySalesOrder = qtySalesOrderBoxPartisi,Chrome 103.0.5060.66,,,2022-07-06 11:16:13,2022-07-06 11:16:13,0.000s,PASSED
newQty = Float.parseFloat(qtySalesOrder),Chrome 103.0.5060.66,,,2022-07-06 11:16:13,2022-07-06 11:16:13,0.006s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:13,2022-07-06 11:16:15,2.177s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:15,2022-07-06 11:16:16,1.231s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:16,2022-07-06 11:16:33,16.446s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:33,2022-07-06 11:16:33,0.515s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.66,,,2022-07-06 11:16:33,2022-07-06 11:16:34,0.967s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:34,2022-07-06 11:16:35,0.610s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.66,,,2022-07-06 11:16:35,2022-07-06 11:16:36,1.514s,PASSED
delay(3),Chrome 103.0.5060.66,,,2022-07-06 11:16:36,2022-07-06 11:16:39,3.016s,PASSED
"Table = driver.findElement(By.xpath(""/html[1]/body[1]/div[1]/div[1]/main[1]/section[1]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/table[1]/tbody[1]""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:39,2022-07-06 11:16:40,0.338s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.280s,PASSED
rows_count = rows_table.size(),Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
isiTable = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
outkrts = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
corr = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
beratbox = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
beratorder = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
berattrim = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
BeratSubstance1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
BeratSubstance2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
BeratSubstance3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
BeratSubstance4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
BeratSubstance5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.000s,PASSED
noSPKperItem = new java.util.ArrayList(),Chrome 103.0.5060.66,,,2022-07-06 11:16:40,2022-07-06 11:16:40,0.005s,PASSED
"for ([row = 0, row < rows_count, (row++)])",Chrome 103.0.5060.66,Loop will execute for all the rows of the table,,2022-07-06 11:16:40,2022-07-06 11:16:41,0.586s,PASSED
allValues = new java.util.ArrayList(),Chrome 103.0.5060.66,,,2022-07-06 11:16:41,2022-07-06 11:16:41,0.000s,PASSED
array_count = noSPKperItem.size(),Chrome 103.0.5060.66,,,2022-07-06 11:16:41,2022-07-06 11:16:41,0.000s,PASSED
"for ([arr = 0, arr < array_count, (arr++)])",Chrome 103.0.5060.66,,,2022-07-06 11:16:41,2022-07-06 11:17:19,38.110s,PASSED
qty = newQty,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
lebarKertasMinimum_box = 1500,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
width_box = 366,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
outkertas_box = 4,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
expected_outkrts_box = outkertas_box,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
actual_otkrts_box = allValues[0],Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
"verifyMatch(actual_otkrts_box, expected_outkrts_box, false)",Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.002s,PASSED
constantDoubleJoint_box = 1,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
out_box = outkertas_box,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
outKnife_box = 1,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
corrBox = constantDoubleJoint_box * Math.floor(newQty / out_box / outKnife_box),Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.016s,PASSED
expected_corr_box = corrBox,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
actual_corr_box = allValues[1],Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
"verifyMatch(actual_corr_box, expected_corr_box, false)",Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.003s,PASSED
weightSheetNettoGram_box = 133.08,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
weight_box = constantDoubleJoint_box * weightSheetNettoGram_box * newQty / 1000,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
beratBoxBox = Math.ceil(weight_box / qty * 1000 * 100) / 100,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.010s,PASSED
expected_beratbox_box = beratBoxBox,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
actual_beratbox_box = allValues[2],Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.002s,PASSED
"verifyMatch(actual_beratbox_box, expected_beratbox_box, false)",Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.005s,PASSED
beratOrderBox = Math.ceil(weight_box * 100) / 100,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
expected_beratorder_box = beratOrderBox,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.000s,PASSED
actual_beratorder_box = allValues[3],Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
"verifyMatch(actual_beratorder_box, expected_beratorder_box, false)",Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.004s,PASSED
trimWasteGram_box = 13.09,Chrome 103.0.5060.66,,,2022-07-06 11:17:19,2022-07-06 11:17:19,0.001s,PASSED
