Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Add New Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:08,2022-06-27 16:02:11,2.578s,PASSED
"no_Sales_order_box_partisi = ""inibxpts""",Chrome 103.0.5060.53,,,2022-06-27 16:02:11,2022-06-27 16:02:11,0.001s,PASSED
noSalesOrderBoxPartisi = no_Sales_order_box_partisi,Chrome 103.0.5060.53,,,2022-06-27 16:02:11,2022-06-27 16:02:11,0.227s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Input No Sales Order""), no_Sales_order_box_partisi)",Chrome 103.0.5060.53,,,2022-06-27 16:02:11,2022-06-27 16:02:12,1.066s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Sales Person""), ""sujadi"")",Chrome 103.0.5060.53,,,2022-06-27 16:02:12,2022-06-27 16:02:13,0.987s,PASSED
delay(3),Chrome 103.0.5060.53,,,2022-06-27 16:02:13,2022-06-27 16:02:16,3.053s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Sales/303 - Sujadi""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:16,2022-06-27 16:02:17,0.512s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Customer Field""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:17,2022-06-27 16:02:17,0.557s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Customer""), ""jayamas"")",Chrome 103.0.5060.53,,,2022-06-27 16:02:17,2022-06-27 16:02:18,0.949s,PASSED
delay(3),Chrome 103.0.5060.53,,,2022-06-27 16:02:18,2022-06-27 16:02:21,3.013s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Customer/PT Jayamas Medica Industri""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:21,2022-06-27 16:02:22,0.553s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Billing Address Field""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:22,2022-06-27 16:02:24,2.068s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Address/Billing Address PT Jayamas Media Industri""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:24,2022-06-27 16:02:24,0.583s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Shipping Address Field""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:24,2022-06-27 16:02:25,0.579s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Address/Shipping Address PT Jayamas Medica Industri""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:25,2022-06-27 16:02:26,0.584s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/i_tambah item""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:26,2022-06-27 16:02:27,0.956s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Type Field""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:27,2022-06-27 16:02:27,0.489s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Tipe Box""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:27,2022-06-27 16:02:28,0.783s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/MasterCard Field""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:28,2022-06-27 16:02:28,0.598s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Mastercard/PT Jayamas Medica Industri (1402 - 001076 - BOX USG 250cc (K0173) - WK150 M125)""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:28,2022-06-27 16:02:29,0.813s,PASSED
"qty = ""100""",Chrome 103.0.5060.53,,,2022-06-27 16:02:29,2022-06-27 16:02:29,0.001s,PASSED
qtySalesOrderBoxPartisi = qty,Chrome 103.0.5060.53,,,2022-06-27 16:02:29,2022-06-27 16:02:29,0.002s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Quantity""), qty)",Chrome 103.0.5060.53,,,2022-06-27 16:02:29,2022-06-27 16:02:30,1.171s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Field""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:30,2022-06-27 16:02:31,0.612s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Pcs""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:31,2022-06-27 16:02:32,0.738s,PASSED
"price = ""9880""",Chrome 103.0.5060.53,,,2022-06-27 16:02:32,2022-06-27 16:02:32,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price)",Chrome 103.0.5060.53,,,2022-06-27 16:02:32,2022-06-27 16:02:33,1.351s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Tanggal Kirim""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:33,2022-06-27 16:02:34,0.637s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Tanggal 30""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:34,2022-06-27 16:02:34,0.653s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:34,2022-06-27 16:02:35,0.881s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Edit Sales Order Line 2""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:35,2022-06-27 16:02:36,1.200s,PASSED
"price2 = ""9800""",Chrome 103.0.5060.53,,,2022-06-27 16:02:36,2022-06-27 16:02:36,0.000s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price2)",Chrome 103.0.5060.53,,,2022-06-27 16:02:36,2022-06-27 16:02:38,1.305s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:38,2022-06-27 16:02:38,0.547s,PASSED
"subtotal = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Subtotal Values""), ""value"")",Chrome 103.0.5060.53,,,2022-06-27 16:02:38,2022-06-27 16:02:39,0.850s,PASSED
"comment(""actual subtotal = "" + subtotal)",Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.016s,PASSED
quantity = Integer.parseInt(qty),Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.000s,PASSED
harga = Integer.parseInt(price),Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.000s,PASSED
harga2 = Integer.parseInt(price2),Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.000s,PASSED
expected_subtotal = quantity * harga + quantity * harga2,Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.000s,PASSED
expectedSubtotal = expected_subtotal,Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.000s,PASSED
"comment(""expected subtotal = "" + expectedSubtotal)",Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.017s,PASSED
"verifyMatch(subtotal, expectedSubtotal, false)",Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:39,0.019s,PASSED
"ppn = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/PPN Values""), ""value"")",Chrome 103.0.5060.53,,,2022-06-27 16:02:39,2022-06-27 16:02:40,0.375s,PASSED
"comment(""actual ppn = "" + ppn)",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
expected_ppn = expected_subtotal * 11 / 100,Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
expectedPpn = expected_ppn,Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
"comment(""expected ppn = "" + expectedPpn)",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
"verifyMatch(ppn, expectedPpn, false)",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
"JumlahTotal = getText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Jumlah Total Values"")).replace(""."", """")",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.385s,PASSED
jumlah = JumlahTotal.substring(15),Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
"comment(""actual jumlah total = "" + jumlah)",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
expected_jumlah = expected_subtotal + expected_ppn,Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
expectedJumlah = expected_jumlah,Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.001s,PASSED
"comment(""expected jumlah total = "" + expectedJumlah)",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.002s,PASSED
"verifyMatch(jumlah, expectedJumlah, false)",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.000s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:40,0.453s,PASSED
closeBrowser(),Chrome 103.0.5060.53,,,2022-06-27 16:02:40,2022-06-27 16:02:41,0.755s,PASSED
,,,,,,,
Test Cases/Demo 28 Juni 2022/Release Sales Order Box Partisi (1A),Chrome 103.0.5060.53,,,2022-06-27 16:02:41,2022-06-27 16:03:41,59.591s,PASSED
"openBrowser("""")",Chrome 103.0.5060.53,,,2022-06-27 16:02:42,2022-06-27 16:02:43,1.303s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.53,,,2022-06-27 16:02:43,2022-06-27 16:02:45,2.004s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.53,,,2022-06-27 16:02:45,2022-06-27 16:02:46,0.942s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.53,,,2022-06-27 16:02:46,2022-06-27 16:02:46,0.520s,PASSED
maximizeWindow(),Chrome 103.0.5060.53,,,2022-06-27 16:02:46,2022-06-27 16:02:47,0.145s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:47,2022-06-27 16:02:47,0.406s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:47,2022-06-27 16:02:50,2.825s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:50,2022-06-27 16:02:51,1.316s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.53,,,2022-06-27 16:02:51,2022-06-27 16:03:10,18.664s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:10,2022-06-27 16:03:10,0.612s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.53,,,2022-06-27 16:03:10,2022-06-27 16:03:10,0.001s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.53,,,2022-06-27 16:03:10,2022-06-27 16:03:11,0.895s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:11,2022-06-27 16:03:12,0.690s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.53,,,2022-06-27 16:03:12,2022-06-27 16:03:16,3.588s,PASSED
delay(5),Chrome 103.0.5060.53,,,2022-06-27 16:03:16,2022-06-27 16:03:21,5.020s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Release""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:21,2022-06-27 16:03:21,0.549s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Ya for Release Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:21,2022-06-27 16:03:22,0.890s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""), 30)",Chrome 103.0.5060.53,,,2022-06-27 16:03:22,2022-06-27 16:03:24,1.618s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:24,2022-06-27 16:03:24,0.534s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button_Ya""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:24,2022-06-27 16:03:25,0.597s,PASSED
delay(5),Chrome 103.0.5060.53,,,2022-06-27 16:03:25,2022-06-27 16:03:30,5.005s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:30,2022-06-27 16:03:31,1.463s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Tab Whitelist Release SPK (bypass payment delay)""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:31,2022-06-27 16:03:32,0.977s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Approve""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:32,2022-06-27 16:03:34,2.246s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/button Ya for Approve""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:34,2022-06-27 16:03:35,0.578s,PASSED
delay(5),Chrome 103.0.5060.53,,,2022-06-27 16:03:35,2022-06-27 16:03:40,5.018s,PASSED
closeBrowser(),Chrome 103.0.5060.53,,,2022-06-27 16:03:40,2022-06-27 16:03:41,0.744s,PASSED
,,,,,,,
Test Cases/Demo 28 Juni 2022/2A_ Verify Calculated Values in Work Order (box partisi1 partisi2),Chrome 103.0.5060.53,,,2022-06-27 16:03:41,2022-06-27 16:05:03,1m - 22.518s,PASSED
"openBrowser("""")",Chrome 103.0.5060.53,,,2022-06-27 16:03:42,2022-06-27 16:03:43,1.359s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.53,,,2022-06-27 16:03:43,2022-06-27 16:03:47,4.029s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.53,,,2022-06-27 16:03:47,2022-06-27 16:03:48,0.805s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.53,,,2022-06-27 16:03:48,2022-06-27 16:03:48,0.499s,PASSED
maximizeWindow(),Chrome 103.0.5060.53,,,2022-06-27 16:03:48,2022-06-27 16:03:48,0.142s,PASSED
driver = getWebDriver(),Chrome 103.0.5060.53,,,2022-06-27 16:03:48,2022-06-27 16:03:48,0.017s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:48,2022-06-27 16:03:49,0.436s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:49,2022-06-27 16:03:52,2.860s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:52,2022-06-27 16:03:53,1.256s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.53,,,2022-06-27 16:03:53,2022-06-27 16:04:19,26.105s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.53,,,2022-06-27 16:04:19,2022-06-27 16:04:20,0.532s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.53,,,2022-06-27 16:04:20,2022-06-27 16:04:20,0.000s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.53,,,2022-06-27 16:04:20,2022-06-27 16:04:21,0.877s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.53,,,2022-06-27 16:04:21,2022-06-27 16:04:21,0.640s,PASSED
"Table = driver.findElement(By.xpath(""/html[1]/body[1]/div[1]/div[1]/main[1]/section[1]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/table[1]/tbody[1]""))",Chrome 103.0.5060.53,,,2022-06-27 16:04:21,2022-06-27 16:04:22,1.172s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 103.0.5060.53,,,2022-06-27 16:04:22,2022-06-27 16:04:23,0.292s,PASSED
rows_count = rows_table.size(),Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
isiTable = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
outkrts = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
corr = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
beratbox = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
beratorder = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
berattrim = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
BeratSubstance1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
BeratSubstance2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
BeratSubstance3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
BeratSubstance4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
BeratSubstance5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
noSPKperItem = new java.util.ArrayList(),Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
"for ([row = 0, row < rows_count, (row++)])",Chrome 103.0.5060.53,Loop will execute for all the rows of the table,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.620s,PASSED
allValues = new java.util.ArrayList(),Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
array_count = noSPKperItem.size(),Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:04:23,0.000s,PASSED
"for ([arr = 0, arr < array_count, (arr++)])",Chrome 103.0.5060.53,,,2022-06-27 16:04:23,2022-06-27 16:05:02,38.852s,PASSED
newQty = 100,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
qty = newQty,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
lebarKertasMinimum_box = 1500,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
width_box = 366,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
outkertas_box = 4,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
outkrts_box = outkertas_box,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
constantDoubleJoint_box = 1,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
out_box = outkertas_box,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
outKnife_box = 1,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
corrBox = constantDoubleJoint_box * Math.floor(newQty / out_box / outKnife_box),Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.017s,PASSED
corr_box = corrBox,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
weightSheetNettoGram_box = 133.08,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
weight_box = constantDoubleJoint_box * weightSheetNettoGram_box * newQty / 1000,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
beratBoxBox = Math.ceil(weight_box / qty * 1000 * 100) / 100,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.015s,PASSED
beratbox_box = beratBoxBox,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
beratOrderBox = Math.ceil(weight_box * 100) / 100,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
beratorder_box = beratOrderBox,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
trimWasteGram_box = 13.09,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
beratTrimBox = qty / out_box * trimWasteGram_box / 1000,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
berattrim_box = beratTrimBox,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
qValuebox1 = 150,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
sheetLengthBox1 = 824,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
minLebarMmSheetBox1 = 1500,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
identifierBox1 = 1,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
beratSubstanceBox1 = qValuebox1 / 1000 * sheetLengthBox1 / 1000 * minLebarMmSheetBox1 / 1000 * identifierBox1 * corrBox,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.020s,PASSED
beratsubstance1_box = beratSubstanceBox1.round(2),Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.011s,PASSED
qValuebox2 = 125,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
sheetLengthBox2 = 824,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
minLebarMmSheetBox2 = 1500,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.000s,PASSED
identifierBox2 = 1.33,Chrome 103.0.5060.53,,,2022-06-27 16:05:02,2022-06-27 16:05:02,0.001s,PASSED
