Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Billing Address Field""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:42,2022-06-27 15:41:43,1.113s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Address/Billing Address PT Jayamas Media Industri""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:43,2022-06-27 15:41:43,0.543s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Shipping Address Field""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:43,2022-06-27 15:41:44,0.575s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Address/Shipping Address PT Jayamas Medica Industri""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:44,2022-06-27 15:41:45,0.693s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/i_tambah item""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:45,2022-06-27 15:41:45,0.831s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Type Field""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:45,2022-06-27 15:41:46,0.462s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Tipe Box""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:46,2022-06-27 15:41:47,0.716s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/MasterCard Field""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:47,2022-06-27 15:41:47,0.563s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Mastercard/PT Jayamas Medica Industri (1402 - 001076 - BOX USG 250cc (K0173) - WK150 M125)""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:47,2022-06-27 15:41:48,0.974s,PASSED
"qty = ""100""",Chrome 103.0.5060.53,,,2022-06-27 15:41:48,2022-06-27 15:41:48,0.000s,PASSED
qtySalesOrderBoxPartisi = qty,Chrome 103.0.5060.53,,,2022-06-27 15:41:48,2022-06-27 15:41:48,0.002s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Quantity""), qty)",Chrome 103.0.5060.53,,,2022-06-27 15:41:48,2022-06-27 15:41:49,1.188s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Field""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:49,2022-06-27 15:41:50,0.627s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Pcs""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:50,2022-06-27 15:41:51,0.704s,PASSED
"price = ""9880""",Chrome 103.0.5060.53,,,2022-06-27 15:41:51,2022-06-27 15:41:51,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price)",Chrome 103.0.5060.53,,,2022-06-27 15:41:51,2022-06-27 15:41:52,1.357s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Tanggal Kirim""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:52,2022-06-27 15:41:53,0.666s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Tanggal 30""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:53,2022-06-27 15:41:53,0.637s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:53,2022-06-27 15:41:54,0.951s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Edit Sales Order Line 2""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:54,2022-06-27 15:41:55,1.225s,PASSED
"price2 = ""9800""",Chrome 103.0.5060.53,,,2022-06-27 15:41:55,2022-06-27 15:41:55,0.000s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price2)",Chrome 103.0.5060.53,,,2022-06-27 15:41:55,2022-06-27 15:41:57,1.280s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:57,2022-06-27 15:41:57,0.604s,PASSED
"subtotal = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Subtotal Values""), ""value"")",Chrome 103.0.5060.53,,,2022-06-27 15:41:57,2022-06-27 15:41:58,0.876s,PASSED
"comment(""actual subtotal = "" + subtotal)",Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.018s,PASSED
quantity = Integer.parseInt(qty),Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.004s,PASSED
harga = Integer.parseInt(price),Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.000s,PASSED
harga2 = Integer.parseInt(price2),Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.000s,PASSED
expected_subtotal = quantity * harga + quantity * harga2,Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.000s,PASSED
expectedSubtotal = expected_subtotal,Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.000s,PASSED
"comment(""expected subtotal = "" + expectedSubtotal)",Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.000s,PASSED
"verifyMatch(subtotal, expectedSubtotal, false)",Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:58,0.018s,PASSED
"ppn = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/PPN Values""), ""value"")",Chrome 103.0.5060.53,,,2022-06-27 15:41:58,2022-06-27 15:41:59,0.394s,PASSED
"comment(""actual ppn = "" + ppn)",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
expected_ppn = expected_subtotal * 11 / 100,Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
expectedPpn = expected_ppn,Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.015s,PASSED
"comment(""expected ppn = "" + expectedPpn)",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
"verifyMatch(ppn, expectedPpn, false)",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
"JumlahTotal = getText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Jumlah Total Values"")).replace(""."", """")",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.373s,PASSED
jumlah = JumlahTotal.substring(15),Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
"comment(""actual jumlah total = "" + jumlah)",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
expected_jumlah = expected_subtotal + expected_ppn,Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
expectedJumlah = expected_jumlah,Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
"comment(""expected jumlah total = "" + expectedJumlah)",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
"verifyMatch(jumlah, expectedJumlah, false)",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:41:59,0.000s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 15:41:59,2022-06-27 15:42:00,0.498s,PASSED
closeBrowser(),Chrome 103.0.5060.53,,,2022-06-27 15:42:00,2022-06-27 15:42:00,0.834s,PASSED
,,,,,,,
Test Cases/Demo 28 Juni 2022/Release Sales Order Box Partisi (1A),Chrome 103.0.5060.53,,,2022-06-27 15:42:00,2022-06-27 15:43:03,1m - 2.674s,PASSED
"openBrowser("""")",Chrome 103.0.5060.53,,,2022-06-27 15:42:01,2022-06-27 15:42:02,1.277s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.53,,,2022-06-27 15:42:02,2022-06-27 15:42:04,1.734s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.53,,,2022-06-27 15:42:04,2022-06-27 15:42:05,0.861s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.53,,,2022-06-27 15:42:05,2022-06-27 15:42:05,0.549s,PASSED
maximizeWindow(),Chrome 103.0.5060.53,,,2022-06-27 15:42:05,2022-06-27 15:42:05,0.140s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:05,2022-06-27 15:42:06,0.446s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:06,2022-06-27 15:42:08,2.649s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:08,2022-06-27 15:42:10,1.276s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:10,2022-06-27 15:42:29,19.376s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:29,2022-06-27 15:42:30,0.578s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:42:30,2022-06-27 15:42:30,0.001s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.53,,,2022-06-27 15:42:30,2022-06-27 15:42:31,1.187s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:31,2022-06-27 15:42:31,0.637s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.53,,,2022-06-27 15:42:31,2022-06-27 15:42:39,7.566s,PASSED
delay(5),Chrome 103.0.5060.53,,,2022-06-27 15:42:39,2022-06-27 15:42:44,5.023s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Release""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:44,2022-06-27 15:42:45,0.603s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Ya for Release Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:45,2022-06-27 15:42:45,0.795s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""), 30)",Chrome 103.0.5060.53,,,2022-06-27 15:42:45,2022-06-27 15:42:47,1.512s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:47,2022-06-27 15:42:47,0.515s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button_Ya""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:47,2022-06-27 15:42:48,0.601s,PASSED
delay(5),Chrome 103.0.5060.53,,,2022-06-27 15:42:48,2022-06-27 15:42:53,5.019s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:53,2022-06-27 15:42:54,0.487s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Tab Whitelist Release SPK (bypass payment delay)""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:54,2022-06-27 15:42:54,0.861s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Approve""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:54,2022-06-27 15:42:57,2.252s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/button Ya for Approve""))",Chrome 103.0.5060.53,,,2022-06-27 15:42:57,2022-06-27 15:42:57,0.572s,PASSED
delay(5),Chrome 103.0.5060.53,,,2022-06-27 15:42:57,2022-06-27 15:43:02,5.018s,PASSED
closeBrowser(),Chrome 103.0.5060.53,,,2022-06-27 15:43:02,2022-06-27 15:43:03,0.825s,PASSED
,,,,,,,
Test Cases/Demo 28 Juni 2022/2A_ Verify Calculated Values in Work Order (box partisi1 partisi2),Chrome 103.0.5060.53,,,2022-06-27 15:43:03,2022-06-27 15:44:23,1m - 19.459s,PASSED
"openBrowser("""")",Chrome 103.0.5060.53,,,2022-06-27 15:43:04,2022-06-27 15:43:05,1.328s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.53,,,2022-06-27 15:43:05,2022-06-27 15:43:07,1.645s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.53,,,2022-06-27 15:43:07,2022-06-27 15:43:08,0.969s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.53,,,2022-06-27 15:43:08,2022-06-27 15:43:08,0.542s,PASSED
maximizeWindow(),Chrome 103.0.5060.53,,,2022-06-27 15:43:08,2022-06-27 15:43:08,0.145s,PASSED
driver = getWebDriver(),Chrome 103.0.5060.53,,,2022-06-27 15:43:08,2022-06-27 15:43:08,0.010s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:08,2022-06-27 15:43:09,0.426s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:09,2022-06-27 15:43:12,2.926s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:12,2022-06-27 15:43:13,1.252s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:13,2022-06-27 15:43:37,24.191s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:37,2022-06-27 15:43:38,0.570s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.53,,,2022-06-27 15:43:38,2022-06-27 15:43:38,0.000s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.53,,,2022-06-27 15:43:38,2022-06-27 15:43:39,1.247s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:39,2022-06-27 15:43:40,0.599s,PASSED
"Table = driver.findElement(By.xpath(""/html[1]/body[1]/div[1]/div[1]/main[1]/section[1]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/table[1]/tbody[1]""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:40,2022-06-27 15:43:41,1.493s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.312s,PASSED
rows_count = rows_table.size(),Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
isiTable = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
outkrts = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
corr = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
beratbox = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
beratorder = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
berattrim = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
BeratSubstance1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
BeratSubstance2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
BeratSubstance3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.017s,PASSED
BeratSubstance4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
BeratSubstance5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
noSPKperItem = new java.util.ArrayList(),Chrome 103.0.5060.53,,,2022-06-27 15:43:41,2022-06-27 15:43:41,0.000s,PASSED
"for ([row = 0, row < rows_count, (row++)])",Chrome 103.0.5060.53,Loop will execute for all the rows of the table,,2022-06-27 15:43:41,2022-06-27 15:43:42,0.615s,PASSED
allValues = new java.util.ArrayList(),Chrome 103.0.5060.53,,,2022-06-27 15:43:42,2022-06-27 15:43:42,0.000s,PASSED
array_count = noSPKperItem.size(),Chrome 103.0.5060.53,,,2022-06-27 15:43:42,2022-06-27 15:43:42,0.016s,PASSED
"for ([arr = 0, arr < array_count, (arr++)])",Chrome 103.0.5060.53,,,2022-06-27 15:43:42,2022-06-27 15:44:21,39.319s,PASSED
newQty = 100,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
qty = newQty,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
lebarKertasMinimum_box = 1500,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
width_box = 366,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
outkertas_box = 4,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
outkrts_box = outkertas_box,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
constantDoubleJoint_box = 1,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
out_box = outkertas_box,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
outKnife_box = 1,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
corrBox = constantDoubleJoint_box * Math.floor(newQty / out_box / outKnife_box),Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.015s,PASSED
corr_box = corrBox,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
weightSheetNettoGram_box = 133.08,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
weight_box = constantDoubleJoint_box * weightSheetNettoGram_box * newQty / 1000,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
beratBoxBox = Math.ceil(weight_box / qty * 1000 * 100) / 100,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.023s,PASSED
beratbox_box = beratBoxBox,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
beratOrderBox = Math.ceil(weight_box * 100) / 100,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
beratorder_box = beratOrderBox,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.005s,PASSED
trimWasteGram_box = 13.09,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.002s,PASSED
beratTrimBox = qty / out_box * trimWasteGram_box / 1000,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
berattrim_box = beratTrimBox,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
qValuebox1 = 150,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
sheetLengthBox1 = 824,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
minLebarMmSheetBox1 = 1500,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.001s,PASSED
identifierBox1 = 1,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
beratSubstanceBox1 = qValuebox1 / 1000 * sheetLengthBox1 / 1000 * minLebarMmSheetBox1 / 1000 * identifierBox1 * corrBox,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.020s,PASSED
beratsubstance1_box = beratSubstanceBox1.round(2),Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.009s,PASSED
qValuebox2 = 125,Chrome 103.0.5060.53,,,2022-06-27 15:44:21,2022-06-27 15:44:21,0.000s,PASSED
sheetLengthBox2 = 824,Chrome 103.0.5060.53,,,2022-06-27 15:44:22,2022-06-27 15:44:22,0.000s,PASSED
minLebarMmSheetBox2 = 1500,Chrome 103.0.5060.53,,,2022-06-27 15:44:22,2022-06-27 15:44:22,0.001s,PASSED
identifierBox2 = 1.33,Chrome 103.0.5060.53,,,2022-06-27 15:44:22,2022-06-27 15:44:22,0.000s,PASSED
