Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Quantity""), qty)",Chrome 103.0.5060.66,,,2022-06-28 08:25:41,2022-06-28 08:25:42,1.348s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Field""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:42,2022-06-28 08:25:43,0.540s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Pcs""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:43,2022-06-28 08:25:44,0.706s,PASSED
"price = ""9880""",Chrome 103.0.5060.66,,,2022-06-28 08:25:44,2022-06-28 08:25:44,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price)",Chrome 103.0.5060.66,,,2022-06-28 08:25:44,2022-06-28 08:25:45,1.350s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Tanggal Kirim""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:45,2022-06-28 08:25:46,0.587s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Tanggal 30""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:46,2022-06-28 08:25:46,0.675s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:46,2022-06-28 08:25:47,0.913s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Edit Sales Order Line 2""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:47,2022-06-28 08:25:48,1.179s,PASSED
"price2 = ""9800""",Chrome 103.0.5060.66,,,2022-06-28 08:25:48,2022-06-28 08:25:48,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price2)",Chrome 103.0.5060.66,,,2022-06-28 08:25:48,2022-06-28 08:25:50,1.346s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:50,2022-06-28 08:25:50,0.622s,PASSED
"subtotal = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Subtotal Values""), ""value"")",Chrome 103.0.5060.66,,,2022-06-28 08:25:50,2022-06-28 08:25:51,0.853s,PASSED
"comment(""actual subtotal = "" + subtotal)",Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.019s,PASSED
quantity = Integer.parseInt(qty),Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.002s,PASSED
harga = Integer.parseInt(price),Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.000s,PASSED
harga2 = Integer.parseInt(price2),Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.000s,PASSED
expected_subtotal = quantity * harga + quantity * harga2,Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.000s,PASSED
expectedSubtotal = expected_subtotal,Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.000s,PASSED
"comment(""expected subtotal = "" + expectedSubtotal)",Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.009s,PASSED
"verifyMatch(subtotal, expectedSubtotal, false)",Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:51,0.018s,PASSED
"ppn = getAttribute(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/PPN Values""), ""value"")",Chrome 103.0.5060.66,,,2022-06-28 08:25:51,2022-06-28 08:25:52,0.434s,PASSED
"comment(""actual ppn = "" + ppn)",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.001s,PASSED
expected_ppn = expected_subtotal * 11 / 100,Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.001s,PASSED
expectedPpn = expected_ppn,Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.000s,PASSED
"comment(""expected ppn = "" + expectedPpn)",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.002s,PASSED
"verifyMatch(ppn, expectedPpn, false)",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.001s,PASSED
"JumlahTotal = getText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Jumlah Total Values"")).replace(""."", """")",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.437s,PASSED
jumlah = JumlahTotal.substring(15),Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.000s,PASSED
"comment(""actual jumlah total = "" + jumlah)",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.010s,PASSED
expected_jumlah = expected_subtotal + expected_ppn,Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.000s,PASSED
expectedJumlah = expected_jumlah,Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.001s,PASSED
"comment(""expected jumlah total = "" + expectedJumlah)",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.002s,PASSED
"verifyMatch(jumlah, expectedJumlah, false)",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:52,0.000s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:52,2022-06-28 08:25:53,0.468s,PASSED
closeBrowser(),Chrome 103.0.5060.66,,,2022-06-28 08:25:53,2022-06-28 08:25:54,1.608s,PASSED
,,,,,,,
Test Cases/Demo 28 Juni 2022/Release Sales Order Box Partisi (1A),Chrome 103.0.5060.66,,,2022-06-28 08:25:54,2022-06-28 08:26:53,58.736s,PASSED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-06-28 08:25:55,2022-06-28 08:25:56,1.349s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.66,,,2022-06-28 08:25:56,2022-06-28 08:25:58,1.712s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.66,,,2022-06-28 08:25:58,2022-06-28 08:25:59,0.943s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.66,,,2022-06-28 08:25:59,2022-06-28 08:25:59,0.511s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-06-28 08:25:59,2022-06-28 08:25:59,0.125s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.66,,,2022-06-28 08:25:59,2022-06-28 08:26:00,0.630s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:00,2022-06-28 08:26:03,3.003s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:03,2022-06-28 08:26:04,1.249s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:04,2022-06-28 08:26:24,19.755s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:24,2022-06-28 08:26:25,0.563s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.66,,,2022-06-28 08:26:25,2022-06-28 08:26:25,0.000s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.66,,,2022-06-28 08:26:25,2022-06-28 08:26:26,0.945s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:26,2022-06-28 08:26:26,0.669s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.66,,,2022-06-28 08:26:26,2022-06-28 08:26:28,2.229s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-06-28 08:26:28,2022-06-28 08:26:33,5.021s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Release""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:33,2022-06-28 08:26:34,0.533s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Ya for Release Sales Order""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:34,2022-06-28 08:26:35,0.926s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""), 30)",Chrome 103.0.5060.66,,,2022-06-28 08:26:35,2022-06-28 08:26:37,1.932s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:37,2022-06-28 08:26:37,0.523s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button_Ya""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:37,2022-06-28 08:26:38,0.588s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-06-28 08:26:38,2022-06-28 08:26:43,5.010s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:43,2022-06-28 08:26:43,0.478s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Tab Whitelist Release SPK (bypass payment delay)""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:43,2022-06-28 08:26:44,0.926s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Approve""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:44,2022-06-28 08:26:46,2.128s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/button Ya for Approve""))",Chrome 103.0.5060.66,,,2022-06-28 08:26:46,2022-06-28 08:26:47,0.565s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-06-28 08:26:47,2022-06-28 08:26:52,5.004s,PASSED
closeBrowser(),Chrome 103.0.5060.66,,,2022-06-28 08:26:52,2022-06-28 08:26:53,0.956s,PASSED
,,,,,,,
Test Cases/Demo 28 Juni 2022/2A_ Verify Calculated Values in Work Order (box partisi1 partisi2),Chrome 103.0.5060.66,,,2022-06-28 08:27:47,2022-06-28 08:29:17,1m - 29.270s,PASSED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-06-28 08:27:47,2022-06-28 08:27:49,1.972s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.66,,,2022-06-28 08:27:49,2022-06-28 08:27:51,1.642s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.66,,,2022-06-28 08:27:51,2022-06-28 08:27:52,0.914s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.66,,,2022-06-28 08:27:52,2022-06-28 08:27:52,0.495s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-06-28 08:27:52,2022-06-28 08:27:53,0.137s,PASSED
driver = getWebDriver(),Chrome 103.0.5060.66,,,2022-06-28 08:27:53,2022-06-28 08:27:53,0.001s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.66,,,2022-06-28 08:27:53,2022-06-28 08:27:53,0.414s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-06-28 08:27:53,2022-06-28 08:27:56,3.256s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.66,,,2022-06-28 08:27:56,2022-06-28 08:27:57,1.213s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.66,,,2022-06-28 08:27:57,2022-06-28 08:28:26,28.616s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.66,,,2022-06-28 08:28:26,2022-06-28 08:28:27,0.671s,PASSED
noSalesOrder = noSalesOrderBoxPartisi,Chrome 103.0.5060.66,,,2022-06-28 08:28:27,2022-06-28 08:28:27,0.000s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.66,,,2022-06-28 08:28:27,2022-06-28 08:28:28,1.699s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.66,,,2022-06-28 08:28:28,2022-06-28 08:28:29,0.972s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.66,,,2022-06-28 08:28:29,2022-06-28 08:28:31,1.125s,PASSED
delay(3),Chrome 103.0.5060.66,,,2022-06-28 08:28:31,2022-06-28 08:28:34,3.018s,PASSED
"Table = driver.findElement(By.xpath(""/html[1]/body[1]/div[1]/div[1]/main[1]/section[1]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/table[1]/tbody[1]""))",Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.280s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.283s,PASSED
rows_count = rows_table.size(),Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.001s,PASSED
isiTable = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
outkrts = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
corr = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.001s,PASSED
beratbox = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
beratorder = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
berattrim = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
BeratSubstance1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
BeratSubstance2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
BeratSubstance3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
BeratSubstance4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
BeratSubstance5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
noSPKperItem = new java.util.ArrayList(),Chrome 103.0.5060.66,,,2022-06-28 08:28:34,2022-06-28 08:28:34,0.000s,PASSED
"for ([row = 0, row < rows_count, (row++)])",Chrome 103.0.5060.66,Loop will execute for all the rows of the table,,2022-06-28 08:28:34,2022-06-28 08:28:35,0.633s,PASSED
allValues = new java.util.ArrayList(),Chrome 103.0.5060.66,,,2022-06-28 08:28:35,2022-06-28 08:28:35,0.000s,PASSED
array_count = noSPKperItem.size(),Chrome 103.0.5060.66,,,2022-06-28 08:28:35,2022-06-28 08:28:35,0.000s,PASSED
"for ([arr = 0, arr < array_count, (arr++)])",Chrome 103.0.5060.66,,,2022-06-28 08:28:35,2022-06-28 08:29:15,40.678s,PASSED
qtySalesOrder = qtySalesOrderBoxPartisi,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
newQty = Float.parseFloat(qtySalesOrder),Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.015s,PASSED
qty = newQty,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
lebarKertasMinimum_box = 1500,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
width_box = 366,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
outkertas_box = 4,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
outkrts_box = outkertas_box,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
constantDoubleJoint_box = 1,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
out_box = outkertas_box,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
outKnife_box = 1,Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:15,0.000s,PASSED
corrBox = constantDoubleJoint_box * Math.floor(newQty / out_box / outKnife_box),Chrome 103.0.5060.66,,,2022-06-28 08:29:15,2022-06-28 08:29:16,0.019s,PASSED
corr_box = corrBox,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
weightSheetNettoGram_box = 133.08,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.001s,PASSED
weight_box = constantDoubleJoint_box * weightSheetNettoGram_box * newQty / 1000,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
beratBoxBox = Math.ceil(weight_box / qty * 1000 * 100) / 100,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.012s,PASSED
beratbox_box = beratBoxBox,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
beratOrderBox = Math.ceil(weight_box * 100) / 100,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
beratorder_box = beratOrderBox,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
trimWasteGram_box = 13.09,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
beratTrimBox = qty / out_box * trimWasteGram_box / 1000,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
berattrim_box = beratTrimBox,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
qValuebox1 = 150,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
sheetLengthBox1 = 824,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
minLebarMmSheetBox1 = 1500,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
identifierBox1 = 1,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
beratSubstanceBox1 = qValuebox1 / 1000 * sheetLengthBox1 / 1000 * minLebarMmSheetBox1 / 1000 * identifierBox1 * corrBox,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.029s,PASSED
beratsubstance1_box = beratSubstanceBox1.round(2),Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.004s,PASSED
qValuebox2 = 125,Chrome 103.0.5060.66,,,2022-06-28 08:29:16,2022-06-28 08:29:16,0.000s,PASSED
