Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Sales/303 - Sujadi""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:51,2022-07-06 10:05:51,0.465s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Customer Field""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:51,2022-07-06 10:05:52,0.494s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Customer""), ""pinrang"")",Chrome 103.0.5060.66,,,2022-07-06 10:05:52,2022-07-06 10:05:52,0.877s,PASSED
delay(3),Chrome 103.0.5060.66,,,2022-07-06 10:05:52,2022-07-06 10:05:55,3.005s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Customer/PT Pinrang Pantai Indah""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:55,2022-07-06 10:05:56,0.499s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Billing Address Field""), 30)",Chrome 103.0.5060.66,,,2022-07-06 10:05:56,2022-07-06 10:05:57,1.168s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Billing Address Field""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:57,2022-07-06 10:05:57,0.409s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Address/Billing Address PT Pinrang Pantai Indah""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:57,2022-07-06 10:05:58,0.522s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Shipping Address Field""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:58,2022-07-06 10:05:59,0.544s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Address/Shipping Address PT Pinrang Pantai Indah""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:59,2022-07-06 10:05:59,0.584s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/i_tambah item""))",Chrome 103.0.5060.66,,,2022-07-06 10:05:59,2022-07-06 10:06:00,0.900s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Type Field""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:00,2022-07-06 10:06:00,0.446s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Tipe Box""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:00,2022-07-06 10:06:01,0.742s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/MasterCard Field""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:01,2022-07-06 10:06:02,0.559s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Constant/Mastercard/PT Pinrang Pantai Indah (10849 - 008420 - DUS CARMEL MOONCAKE - K150 0 0 M1)""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:02,2022-07-06 10:06:03,0.786s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Quantity""), qty)",Chrome 103.0.5060.66,,,2022-07-06 10:06:03,2022-07-06 10:06:04,1.193s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Field""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:04,2022-07-06 10:06:04,0.590s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Unit Pcs""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:04,2022-07-06 10:06:05,0.672s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price)",Chrome 103.0.5060.66,,,2022-07-06 10:06:05,2022-07-06 10:06:06,1.330s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Tanggal Kirim""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:06,2022-07-06 10:06:07,0.586s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Tanggal 30""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:07,2022-07-06 10:06:08,0.731s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:08,2022-07-06 10:06:09,0.868s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Edit Sales Order Line 2""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:09,2022-07-06 10:06:10,1.198s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price2)",Chrome 103.0.5060.66,,,2022-07-06 10:06:10,2022-07-06 10:06:11,1.283s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:11,2022-07-06 10:06:12,0.575s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Edit Sales Order Line 3""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:12,2022-07-06 10:06:13,1.207s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Input Harga""), price3)",Chrome 103.0.5060.66,,,2022-07-06 10:06:13,2022-07-06 10:06:14,1.350s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order Line""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:14,2022-07-06 10:06:15,0.637s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Sales Order/Save Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:15,2022-07-06 10:06:16,0.961s,PASSED
,,,,,,,
Test Cases/SKT ERP/Release Sales Order/3 - Release Sales Order Box Layer,Chrome 103.0.5060.66,,,2022-07-06 10:06:16,2022-07-06 10:07:23,1m - 7.646s,PASSED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-07-06 10:06:16,2022-07-06 10:06:18,2.009s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.66,,,2022-07-06 10:06:18,2022-07-06 10:06:20,1.516s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.66,,,2022-07-06 10:06:20,2022-07-06 10:06:21,0.932s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.66,,,2022-07-06 10:06:21,2022-07-06 10:06:21,0.509s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-07-06 10:06:21,2022-07-06 10:06:21,0.139s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:21,2022-07-06 10:06:22,0.459s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:22,2022-07-06 10:06:24,2.093s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:24,2022-07-06 10:06:25,1.272s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:25,2022-07-06 10:06:44,18.899s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:44,2022-07-06 10:06:45,0.525s,PASSED
noSalesOrder = noSalesOrderBoxLayer,Chrome 103.0.5060.66,,,2022-07-06 10:06:45,2022-07-06 10:06:45,0.002s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.66,,,2022-07-06 10:06:45,2022-07-06 10:06:46,0.976s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:46,2022-07-06 10:06:46,0.588s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.66,,,2022-07-06 10:06:46,2022-07-06 10:06:50,4.076s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-07-06 10:06:50,2022-07-06 10:06:55,5.018s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Release""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:55,2022-07-06 10:06:56,0.521s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Ya for Release Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:56,2022-07-06 10:06:57,0.877s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""), 30)",Chrome 103.0.5060.66,,,2022-07-06 10:06:57,2022-07-06 10:06:58,1.758s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Assign""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:58,2022-07-06 10:06:59,0.469s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button_Ya""))",Chrome 103.0.5060.66,,,2022-07-06 10:06:59,2022-07-06 10:07:00,0.581s,PASSED
delay(5),Chrome 103.0.5060.66,,,2022-07-06 10:07:00,2022-07-06 10:07:05,5.016s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:05,2022-07-06 10:07:05,0.463s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Tab Whitelist Release SPK (bypass payment delay)""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:05,2022-07-06 10:07:06,0.928s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/Approve""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:06,2022-07-06 10:07:07,1.225s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Whitelist Release SPK (bypass payment delay)/button Ya for Approve""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:07,2022-07-06 10:07:08,0.458s,PASSED
delay(15),Chrome 103.0.5060.66,,,2022-07-06 10:07:08,2022-07-06 10:07:23,15.013s,PASSED
closeBrowser(),Chrome 103.0.5060.66,,,2022-07-06 10:07:23,2022-07-06 10:07:23,0.788s,PASSED
,,,,,,,
Test Cases/SKT ERP/Production/3 - 2B_ Verify Calculated Values in Work Order (box layer1 layer2),Chrome 103.0.5060.66,,,2022-07-06 10:07:23,2022-07-06 10:08:53,1m - 29.929s,FAILED
"openBrowser("""")",Chrome 103.0.5060.66,,,2022-07-06 10:07:24,2022-07-06 10:07:26,1.449s,PASSED
"navigateToUrl(""http://localhost:3001/login"")",Chrome 103.0.5060.66,,,2022-07-06 10:07:26,2022-07-06 10:07:27,1.621s,PASSED
"setText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_username""), ""devshelly"")",Chrome 103.0.5060.66,,,2022-07-06 10:07:27,2022-07-06 10:07:28,0.904s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/input_login_password""), ""bD8Rq1FIAurX2vfab/lFTQ=="")",Chrome 103.0.5060.66,,,2022-07-06 10:07:28,2022-07-06 10:07:29,0.506s,PASSED
maximizeWindow(),Chrome 103.0.5060.66,,,2022-07-06 10:07:29,2022-07-06 10:07:29,0.135s,PASSED
driver = getWebDriver(),Chrome 103.0.5060.66,,,2022-07-06 10:07:29,2022-07-06 10:07:29,0.011s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Login/button_login""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:29,2022-07-06 10:07:29,0.374s,PASSED
"click(findTestObject(""Object Repository/Page_SKT ERP  ERP/Tab Sales/Tab Sales""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:29,2022-07-06 10:07:31,2.121s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Tab Release Sales Order""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:31,2022-07-06 10:07:33,1.247s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Button Filters""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:33,2022-07-06 10:07:49,16.694s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:49,2022-07-06 10:07:50,0.449s,PASSED
noSalesOrder = noSalesOrderBoxLayer,Chrome 103.0.5060.66,,,2022-07-06 10:07:50,2022-07-06 10:07:50,0.000s,PASSED
qtySalesOrder = qtySalesOrderBoxLayer,Chrome 103.0.5060.66,,,2022-07-06 10:07:50,2022-07-06 10:07:50,0.001s,PASSED
newQty = Float.parseFloat(qtySalesOrder),Chrome 103.0.5060.66,,,2022-07-06 10:07:50,2022-07-06 10:07:50,0.007s,PASSED
"setText(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/Filters by No SO""), noSalesOrder)",Chrome 103.0.5060.66,,,2022-07-06 10:07:50,2022-07-06 10:07:51,0.953s,PASSED
"click(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:51,2022-07-06 10:07:51,0.628s,PASSED
"scrollToElement(findTestObject(""Page_SKT ERP  ERP/Tab Sales/Release Sales Order/button Search in Filters""), 30)",Chrome 103.0.5060.66,,,2022-07-06 10:07:51,2022-07-06 10:07:52,1.068s,PASSED
delay(3),Chrome 103.0.5060.66,,,2022-07-06 10:07:52,2022-07-06 10:07:55,3.008s,PASSED
"Table = driver.findElement(By.xpath(""/html[1]/body[1]/div[1]/div[1]/main[1]/section[1]/div[1]/div[2]/div[2]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]/table[1]/tbody[1]""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:55,2022-07-06 10:07:56,0.361s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.292s,PASSED
rows_count = rows_table.size(),Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
isiTable = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
outkrts = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
corr = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
beratbox = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
beratorder = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
berattrim = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
BeratSubstance1 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
BeratSubstance2 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
BeratSubstance3 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
BeratSubstance4 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
BeratSubstance5 = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
noSPKperItem = new java.util.ArrayList(),Chrome 103.0.5060.66,,,2022-07-06 10:07:56,2022-07-06 10:07:56,0.000s,PASSED
"for ([row = 0, row < rows_count, (row++)])",Chrome 103.0.5060.66,Loop will execute for all the rows of the table,,2022-07-06 10:07:56,2022-07-06 10:07:57,0.951s,PASSED
allValues = new java.util.ArrayList(),Chrome 103.0.5060.66,,,2022-07-06 10:07:57,2022-07-06 10:07:57,0.002s,PASSED
array_count = noSPKperItem.size(),Chrome 103.0.5060.66,,,2022-07-06 10:07:57,2022-07-06 10:07:57,0.001s,PASSED
"for ([arr = 0, arr < array_count, (arr++)])",Chrome 103.0.5060.66,,,2022-07-06 10:07:57,2022-07-06 10:08:52,55.063s,PASSED
qty = newQty,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
lebarKertasMinimum_box = 1450,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
width_box = 470,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
outkertas_box = 3,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
expected_outkrts_box = outkertas_box,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.002s,PASSED
actual_otkrts_box = allValues[0],Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
"verifyMatch(actual_otkrts_box, expected_outkrts_box, false)",Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.025s,PASSED
constantDoubleJoint_box = 1,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
out_box = outkertas_box,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
outKnife_box = 1,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
corrBox = constantDoubleJoint_box * Math.floor(newQty / out_box / outKnife_box),Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.022s,PASSED
expected_corr_box = corrBox,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
actual_corr_box = allValues[1],Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
"verifyMatch(actual_corr_box, expected_corr_box, false)",Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.002s,PASSED
weightSheetNettoGram_box = 344.72,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
weight_box = constantDoubleJoint_box * weightSheetNettoGram_box * newQty / 1000,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
beratBoxBox = Math.ceil(weight_box / qty * 1000 * 100) / 100,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.014s,PASSED
expected_beratbox_box = beratBoxBox,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
actual_beratbox_box = allValues[2],Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
"verifyMatch(actual_beratbox_box, expected_beratbox_box, false)",Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.050s,FAILED
beratOrderBox = Math.ceil(weight_box * 100) / 100,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
expected_beratorder_box = beratOrderBox,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
actual_beratorder_box = allValues[3],Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
"verifyMatch(actual_beratorder_box, expected_beratorder_box, false)",Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.004s,PASSED
trimWasteGram_box = 29.34,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
beratTrimBox = qty / out_box * trimWasteGram_box / 1000,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
expected_berattrim_box = beratTrimBox,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
actual_berattrim_box = allValues[4],Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
"verifyMatch(actual_berattrim_box, expected_berattrim_box, false)",Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.006s,FAILED
qValuebox1 = 150,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
sheetLengthBox1 = 1536,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
minLebarMmSheetBox1 = 1450,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
identifierBox1 = 1,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
beratSubstanceBox1 = qValuebox1 / 1000 * sheetLengthBox1 / 1000 * minLebarMmSheetBox1 / 1000 * identifierBox1 * corrBox,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.027s,PASSED
expected_beratsubstance1_box = beratSubstanceBox1.round(2),Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.004s,PASSED
actual_beratsubstance1_box = allValues[5],Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
"verifyMatch(actual_beratsubstance1_box, expected_beratsubstance1_box, false)",Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.002s,PASSED
qValuebox2 = 0,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
sheetLengthBox2 = 1536,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
minLebarMmSheetBox2 = 1450,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
identifierBox2 = 1.33,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.000s,PASSED
beratSubstanceBox2 = qValuebox2 / 1000 * sheetLengthBox2 / 1000 * minLebarMmSheetBox2 / 1000 * identifierBox2 * corrBox,Chrome 103.0.5060.66,,,2022-07-06 10:08:52,2022-07-06 10:08:52,0.001s,PASSED
